age,county_name,N_patients,pct_pcv,suppressed,fips
age_u1y,"WILKINSON,GA",5,NA,1,13319
age_u1y,"TURNER,GA",5,NA,1,13287
age_u1y,"WASECA,MN",5,NA,1,27161
age_u1y,"CRAWFORD,GA",5,NA,1,13079
age_u1y,"WHITE,TN",5,NA,1,47185
age_u1y,"DODGE,MN",5,NA,1,27039
age_u1y,"MACON,GA",5,NA,1,13193
age_u1y,"TALIAFERRO,GA",5,NA,1,13265
age_u1y,"JOHNSON,GA",5,NA,1,13167
age_u1y,"TAYLOR,GA",5,NA,1,13269
age_u1y,"CHEYENNE,CO",5,NA,1,08017
age_u1y,"DOOLY,GA",5,NA,1,13093
age_u1y,"TATTNALL,GA",5,NA,1,13267
age_u1y,"APPLING,GA",5,NA,1,13001
age_u1y,"ROBERTSON,TN",5,NA,1,47147
age_u1y,"TELFAIR,GA",5,NA,1,13271
age_u1y,"WILCOX,GA",5,NA,1,13315
age_u1y,"UNION,NM",5,NA,1,35059
age_u1y,"PERRY,TN",5,NA,1,47135
age_u1y,"ALPINE,CA",5,NA,1,06003
age_u1y,"GLASCOCK,GA",5,NA,1,13125
age_u1y,"HOUSTON,TN",27,66.7,0,47083
age_u1y,"JEFFDAVIS,GA",5,NA,1,13161
age_u1y,"MARION,GA",5,NA,1,13197
age_u1y,"MCINTOSH,GA",5,NA,1,13191
age_u1y,"QUITMAN,GA",5,NA,1,13239
age_u1y,"MILLER,GA",5,NA,1,13201
age_u1y,"TERRELL,GA",5,NA,1,13273
age_u1y,"BACON,GA",5,NA,1,13005
age_u1y,"TWIGGS,GA",5,NA,1,13289
age_u1y,"CALHOUN,GA",5,NA,1,13037
age_u1y,"MORA,NM",5,NA,1,35033
age_u1y,"STEWART,TN",5,NA,1,47161
age_u1y,"FENTRESS,TN",5,NA,1,47049
age_u1y,"SCOTT,TN",5,NA,1,47151
age_u1y,"CATRON,NM",5,NA,1,35003
age_u1y,"LONG,GA",5,NA,1,13183
age_u1y,"CANDLER,GA",5,NA,1,13043
age_u1y,"MONTGOMERY,GA",5,NA,1,13209
age_u1y,"WAYNE,TN",5,NA,1,47181
age_u1y,"TREUTLEN,GA",5,NA,1,13283
age_u1y,"DEBACA,NM",5,NA,1,35011
age_u1y,"BEDFORD,TN",5,NA,1,47003
age_u1y,"EVANS,GA",5,NA,1,13109
age_u1y,"LINCOLN,TN",5,NA,1,47103
age_u1y,"RANDOLPH,GA",5,NA,1,13243
age_u1y,"BAKER,GA",5,NA,1,13007
age_u1y,"SCHLEY,GA",5,NA,1,13249
age_u1y,"CHATTAHOOCHEE,GA",5,NA,1,13053
age_u1y,"OVERTON,TN",5,NA,1,47133
age_u1y,"STEWART,GA",5,NA,1,13259
age_u1y,"UNION,TN",5,NA,1,47173
age_u1y,"LAWRENCE,TN",5,NA,1,47099
age_u1y,"WHEELER,GA",5,NA,1,13309
age_u1y,"DEKALB,TN",5,NA,1,47041
age_u1y,"MORGAN,TN",5,NA,1,47129
age_u1y,"DOLORES,CO",5,NA,1,08033
age_u1y,"MINERAL,CO",5,NA,1,08079
age_u1y,"MARSHALL,TN",5,NA,1,47117
age_u1y,"SMITH,TN",5,NA,1,47159
age_u1y,"GILES,TN",5,NA,1,47055
age_u1y,"HINSDALE,CO",5,NA,1,08053
age_u1y,"HIDALGO,NM",5,NA,1,35023
age_u1y,"JACKSON,TN",5,NA,1,47087
age_u1y,"MACON,TN",5,NA,1,47111
age_u1y,"CANNON,TN",5,NA,1,47015
age_u1y,"LEWIS,TN",5,NA,1,47101
age_u1y,"WEBSTER,GA",5,NA,1,13307
age_u1y,"HARDING,NM",5,NA,1,35021
age_u1y,"PICKETT,TN",5,NA,1,47137
age_u1y,"CLAY,TN",5,NA,1,47027
age_u1y,"SANJUAN,CO",5,NA,1,08111
age_u1y,"MOORE,TN",5,NA,1,47127
age_u1y,"TROUSDALE,TN",5,NA,1,47169
age_u1y,Noneoftheabove,4723,67.1,0,NA
age_u1y,Total,188240,71.3,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","SANDIEGO,CA",11295,85.1,0,06073
"Total: Total includes all data, including data from rows not currently displayed.","MONROE,NY",5277,75.2,0,36055
"Total: Total includes all data, including data from rows not currently displayed.","KINGS,NY",6209,66.9,0,36047
"Total: Total includes all data, including data from rows not currently displayed.","RIVERSIDE,CA",5953,75.9,0,06065
"Total: Total includes all data, including data from rows not currently displayed.","HENNEPIN,MN",5354,78.1,0,27053
"Total: Total includes all data, including data from rows not currently displayed.","FRESNO,CA",8493,83.8,0,06019
"Total: Total includes all data, including data from rows not currently displayed.","NASSAU,NY",3439,75.7,0,36059
"Total: Total includes all data, including data from rows not currently displayed.","SUFFOLK,NY",3401,69.6,0,36103
"Total: Total includes all data, including data from rows not currently displayed.","LOSANGELES,CA",6807,84,0,06037
"Total: Total includes all data, including data from rows not currently displayed.","SANTACLARA,CA",5253,86.8,0,06085
"Total: Total includes all data, including data from rows not currently displayed.","ALAMEDA,CA",6104,89.8,0,06001
"Total: Total includes all data, including data from rows not currently displayed.","ORANGE,CA",5849,82.6,0,06059
"Total: Total includes all data, including data from rows not currently displayed.","QUEENS,NY",4102,71.9,0,36081
"Total: Total includes all data, including data from rows not currently displayed.","HARTFORD,CT",2883,83.9,0,09003
"Total: Total includes all data, including data from rows not currently displayed.","COBB,GA",6709,79.1,0,13067
"Total: Total includes all data, including data from rows not currently displayed.","MULTNOMAH,OR",5474,78.2,0,41051
"Total: Total includes all data, including data from rows not currently displayed.","FULTON,GA",5709,72.5,0,13121
"Total: Total includes all data, including data from rows not currently displayed.","DENVER,CO",6406,84.7,0,08031
"Total: Total includes all data, including data from rows not currently displayed.","ELPASO,CO",4966,64.5,0,08041
"Total: Total includes all data, including data from rows not currently displayed.","SANBERNARDINO,CA",4916,72.9,0,06071
"Total: Total includes all data, including data from rows not currently displayed.","CONTRACOSTA,CA",3737,89.8,0,06013
"Total: Total includes all data, including data from rows not currently displayed.","NEWYORK,NY",1866,79.8,0,36061
"Total: Total includes all data, including data from rows not currently displayed.","ARAPAHOE,CO",5329,82,0,08005
"Total: Total includes all data, including data from rows not currently displayed.","DEKALB,GA",3889,72.6,0,13089
"Total: Total includes all data, including data from rows not currently displayed.","BALTIMORE,MD",2219,70.8,0,24005
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,OR",4053,82.1,0,41067
"Total: Total includes all data, including data from rows not currently displayed.","SANFRANCISCO,CA",2849,90.4,0,06075
"Total: Total includes all data, including data from rows not currently displayed.","GWINNETT,GA",3288,70.6,0,13135
"Total: Total includes all data, including data from rows not currently displayed.","LARIMER,CO",3062,78.2,0,08069
"Total: Total includes all data, including data from rows not currently displayed.","BALTIMORECITY,MD",2605,79.2,0,24510
"Total: Total includes all data, including data from rows not currently displayed.","ERIE,NY",561,67.6,0,36029
"Total: Total includes all data, including data from rows not currently displayed.","RAMSEY,MN",3094,79.1,0,27123
"Total: Total includes all data, including data from rows not currently displayed.","CLACKAMAS,OR",2533,72,0,41005
"Total: Total includes all data, including data from rows not currently displayed.","JEFFERSON,CO",2823,78,0,08059
"Total: Total includes all data, including data from rows not currently displayed.","WELD,CO",3833,75.9,0,08123
"Total: Total includes all data, including data from rows not currently displayed.","ADAMS,CO",3713,79.4,0,08001
"Total: Total includes all data, including data from rows not currently displayed.","SACRAMENTO,CA",2311,86.2,0,06067
"Total: Total includes all data, including data from rows not currently displayed.","BOULDER,CO",2432,80.2,0,08013
"Total: Total includes all data, including data from rows not currently displayed.","NEWHAVEN,CT",1189,76,0,09009
"Total: Total includes all data, including data from rows not currently displayed.","DESCHUTES,OR",2750,74,0,41017
"Total: Total includes all data, including data from rows not currently displayed.","ANNEARUNDEL,MD",794,66,0,24003
"Total: Total includes all data, including data from rows not currently displayed.","SANMATEO,CA",3186,88.3,0,06081
"Total: Total includes all data, including data from rows not currently displayed.","DOUGLAS,CO",1716,76.6,0,08035
"Total: Total includes all data, including data from rows not currently displayed.","ALBANY,NY",2262,79.9,0,36001
"Total: Total includes all data, including data from rows not currently displayed.","FAIRFIELD,CT",781,84.3,0,09001
"Total: Total includes all data, including data from rows not currently displayed.","MONTEREY,CA",2764,90.9,0,06053
"Total: Total includes all data, including data from rows not currently displayed.","HALL,GA",3009,84.3,0,13139
"Total: Total includes all data, including data from rows not currently displayed.","HAMILTON,TN",2466,65.4,0,47065
"Total: Total includes all data, including data from rows not currently displayed.","DAKOTA,MN",1822,73.6,0,27037
"Total: Total includes all data, including data from rows not currently displayed.","KERN,CA",2621,85.4,0,06029
"Total: Total includes all data, including data from rows not currently displayed.","ANOKA,MN",1915,75.6,0,27003
"Total: Total includes all data, including data from rows not currently displayed.","BROOME,NY",2047,83.9,0,36007
"Total: Total includes all data, including data from rows not currently displayed.","SAINTLOUIS,MN",1321,79.9,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","STEARNS,MN",2395,78.5,0,27145
"Total: Total includes all data, including data from rows not currently displayed.","PRINCEGEORGES,MD",833,64.6,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","HARFORD,MD",623,49.8,0,24025
"Total: Total includes all data, including data from rows not currently displayed.","CHEROKEE,GA",1543,74.2,0,13057
"Total: Total includes all data, including data from rows not currently displayed.","NEWLONDON,CT",1086,83.8,0,09011
"Total: Total includes all data, including data from rows not currently displayed.","BERNALILLO,NM",156,47.4,0,35001
"Total: Total includes all data, including data from rows not currently displayed.","SARATOGA,NY",1066,69.9,0,36091
"Total: Total includes all data, including data from rows not currently displayed.","ONONDAGA,NY",874,80.5,0,36067
"Total: Total includes all data, including data from rows not currently displayed.","PAULDING,GA",1668,78.4,0,13223
"Total: Total includes all data, including data from rows not currently displayed.","LINN,OR",1626,72.1,0,41043
"Total: Total includes all data, including data from rows not currently displayed.","ONEIDA,NY",730,77,0,36065
"Total: Total includes all data, including data from rows not currently displayed.","MONTGOMERY,MD",755,72.2,0,24031
"Total: Total includes all data, including data from rows not currently displayed.","MARION,OR",1053,67.2,0,41047
"Total: Total includes all data, including data from rows not currently displayed.","SANJOAQUIN,CA",1352,55.4,0,06077
"Total: Total includes all data, including data from rows not currently displayed.","SULLIVAN,TN",916,73.4,0,47163
"Total: Total includes all data, including data from rows not currently displayed.","SONOMA,CA",1728,88.8,0,06097
"Total: Total includes all data, including data from rows not currently displayed.","RICHMOND,NY",353,59.8,0,36085
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,MN",1133,77.8,0,27163
"Total: Total includes all data, including data from rows not currently displayed.","BRONX,NY",466,76.2,0,36005
"Total: Total includes all data, including data from rows not currently displayed.","MIDDLESEX,CT",852,78.8,0,09007
"Total: Total includes all data, including data from rows not currently displayed.","DOUGLAS,GA",1509,79.3,0,13097
"Total: Total includes all data, including data from rows not currently displayed.","RENSSELAER,NY",988,77.3,0,36083
"Total: Total includes all data, including data from rows not currently displayed.","ONTARIO,NY",862,82.4,0,36069
"Total: Total includes all data, including data from rows not currently displayed.","ORANGE,NY",400,57.3,0,36071
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,TN",841,78.6,0,47179
"Total: Total includes all data, including data from rows not currently displayed.","STEUBEN,NY",821,84.4,0,36101
"Total: Total includes all data, including data from rows not currently displayed.","WAYNE,NY",652,77.9,0,36117
"Total: Total includes all data, including data from rows not currently displayed.","HOWARD,MD",221,62.4,0,24027
"Total: Total includes all data, including data from rows not currently displayed.","SHERBURNE,MN",877,75.3,0,27141
"Total: Total includes all data, including data from rows not currently displayed.","HUMBOLDT,CA",692,83.1,0,06023
"Total: Total includes all data, including data from rows not currently displayed.","LITCHFIELD,CT",257,75.5,0,09005
"Total: Total includes all data, including data from rows not currently displayed.","LOWNDES,GA",749,48.2,0,13185
"Total: Total includes all data, including data from rows not currently displayed.","TOLLAND,CT",563,83.3,0,09013
"Total: Total includes all data, including data from rows not currently displayed.","NIAGARA,NY",115,64.3,0,36063
"Total: Total includes all data, including data from rows not currently displayed.","CLAYTON,GA",1246,68.4,0,13063
"Total: Total includes all data, including data from rows not currently displayed.","PUEBLO,CO",684,70.6,0,08101
"Total: Total includes all data, including data from rows not currently displayed.","WICOMICO,MD",709,71.8,0,24045
"Total: Total includes all data, including data from rows not currently displayed.","WRIGHT,MN",748,66.2,0,27171
"Total: Total includes all data, including data from rows not currently displayed.","HENRY,GA",924,66.6,0,13151
"Total: Total includes all data, including data from rows not currently displayed.","MADERA,CA",1182,79.6,0,06039
"Total: Total includes all data, including data from rows not currently displayed.","BENTON,OR",497,72.8,0,41003
"Total: Total includes all data, including data from rows not currently displayed.","FORSYTH,GA",657,69.3,0,13117
"Total: Total includes all data, including data from rows not currently displayed.","SOLANO,CA",1145,75.6,0,06095
"Total: Total includes all data, including data from rows not currently displayed.","CLAY,MN",936,84.1,0,27027
"Total: Total includes all data, including data from rows not currently displayed.","WINDHAM,CT",556,84.5,0,09015
"Total: Total includes all data, including data from rows not currently displayed.","SANTACRUZ,CA",436,86.2,0,06087
"Total: Total includes all data, including data from rows not currently displayed.","CHEMUNG,NY",649,88.6,0,36015
"Total: Total includes all data, including data from rows not currently displayed.","TULARE,CA",834,71.7,0,06107
"Total: Total includes all data, including data from rows not currently displayed.","MARIN,CA",894,90.8,0,06041
"Total: Total includes all data, including data from rows not currently displayed.","SAINTLAWRENCE,NY",387,94.3,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,MD",226,77.9,0,24043
"Total: Total includes all data, including data from rows not currently displayed.","SHELBY,TN",306,83,0,47157
"Total: Total includes all data, including data from rows not currently displayed.","JACKSON,OR",401,70.8,0,41029
"Total: Total includes all data, including data from rows not currently displayed.","JACKSON,GA",604,73.7,0,13157
"Total: Total includes all data, including data from rows not currently displayed.","BARROW,GA",593,74.4,0,13013
"Total: Total includes all data, including data from rows not currently displayed.","COOS,OR",661,72.2,0,41011
"Total: Total includes all data, including data from rows not currently displayed.","CROWWING,MN",336,67.3,0,27035
"Total: Total includes all data, including data from rows not currently displayed.","CLINTON,NY",260,59.6,0,36019
"Total: Total includes all data, including data from rows not currently displayed.","GREENE,TN",718,76.9,0,47059
"Total: Total includes all data, including data from rows not currently displayed.","WHITFIELD,GA",665,49,0,13313
"Total: Total includes all data, including data from rows not currently displayed.","OTTERTAIL,MN",672,75.3,0,27111
"Total: Total includes all data, including data from rows not currently displayed.","TROUP,GA",607,73.6,0,13285
"Total: Total includes all data, including data from rows not currently displayed.","LIVINGSTON,NY",364,75.5,0,36051
"Total: Total includes all data, including data from rows not currently displayed.","LANE,OR",545,70.1,0,41039
"Total: Total includes all data, including data from rows not currently displayed.","WESTCHESTER,NY",116,65.5,0,36119
"Total: Total includes all data, including data from rows not currently displayed.","CHARLES,MD",203,48.8,0,24017
"Total: Total includes all data, including data from rows not currently displayed.","MESA,CO",648,47.1,0,08077
"Total: Total includes all data, including data from rows not currently displayed.","LINCOLN,OR",416,76.9,0,41041
"Total: Total includes all data, including data from rows not currently displayed.","ITASCA,MN",493,71.4,0,27061
"Total: Total includes all data, including data from rows not currently displayed.","MADISON,TN",865,65.2,0,47113
"Total: Total includes all data, including data from rows not currently displayed.","KANDIYOHI,MN",763,78.5,0,27067
"Total: Total includes all data, including data from rows not currently displayed.","OTSEGO,NY",314,88.2,0,36077
"Total: Total includes all data, including data from rows not currently displayed.","BARTOW,GA",521,71.2,0,13015
"Total: Total includes all data, including data from rows not currently displayed.","GENESEE,NY",268,70.9,0,36037
"Total: Total includes all data, including data from rows not currently displayed.","BELTRAMI,MN",585,74,0,27007
"Total: Total includes all data, including data from rows not currently displayed.","CHISAGO,MN",553,75.2,0,27025
"Total: Total includes all data, including data from rows not currently displayed.","SULLIVAN,NY",245,73.1,0,36105
"Total: Total includes all data, including data from rows not currently displayed.","HERKIMER,NY",164,75.6,0,36043
"Total: Total includes all data, including data from rows not currently displayed.","CHENANGO,NY",439,85.4,0,36017
"Total: Total includes all data, including data from rows not currently displayed.","HAWKINS,TN",279,72.8,0,47073
"Total: Total includes all data, including data from rows not currently displayed.","TIOGA,NY",439,85.9,0,36107
"Total: Total includes all data, including data from rows not currently displayed.","STANISLAUS,CA",240,72.5,0,06099
"Total: Total includes all data, including data from rows not currently displayed.","MERCED,CA",704,78.4,0,06047
"Total: Total includes all data, including data from rows not currently displayed.","SCOTT,MN",297,73.4,0,27139
"Total: Total includes all data, including data from rows not currently displayed.","GORDON,GA",334,70.4,0,13129
"Total: Total includes all data, including data from rows not currently displayed.","HABERSHAM,GA",662,81.4,0,13137
"Total: Total includes all data, including data from rows not currently displayed.","ULSTER,NY",260,74.2,0,36111
"Total: Total includes all data, including data from rows not currently displayed.","SANTABARBARA,CA",510,85.9,0,06083
"Total: Total includes all data, including data from rows not currently displayed.","BROOMFIELD,CO",431,75.2,0,08014
"Total: Total includes all data, including data from rows not currently displayed.","BENTON,MN",545,76.7,0,27009
"Total: Total includes all data, including data from rows not currently displayed.","RICHMOND,GA",1061,59.8,0,13245
"Total: Total includes all data, including data from rows not currently displayed.","COLUMBIA,OR",422,73,0,41009
"Total: Total includes all data, including data from rows not currently displayed.","UMATILLA,OR",530,72.5,0,41059
"Total: Total includes all data, including data from rows not currently displayed.","CARTER,TN",335,76.7,0,47019
"Total: Total includes all data, including data from rows not currently displayed.","YAMHILL,OR",439,74.9,0,41071
"Total: Total includes all data, including data from rows not currently displayed.","BECKER,MN",437,71.9,0,27005
"Total: Total includes all data, including data from rows not currently displayed.","SPALDING,GA",310,65.2,0,13255
"Total: Total includes all data, including data from rows not currently displayed.","CARROLL,MD",114,64,0,24013
"Total: Total includes all data, including data from rows not currently displayed.","WORCESTER,MD",114,60.5,0,24047
"Total: Total includes all data, including data from rows not currently displayed.","CLARKE,GA",320,76.6,0,13059
"Total: Total includes all data, including data from rows not currently displayed.","TOMPKINS,NY",72,80.6,0,36109
"Total: Total includes all data, including data from rows not currently displayed.","COLUMBIA,NY",358,76,0,36021
"Total: Total includes all data, including data from rows not currently displayed.","SCHENECTADY,NY",295,75.3,0,36093
"Total: Total includes all data, including data from rows not currently displayed.","FLOYD,GA",236,68.6,0,13115
"Total: Total includes all data, including data from rows not currently displayed.","QUEENANNES,MD",95,55.8,0,NA
"Total: Total includes all data, including data from rows not currently displayed.","DELAWARE,NY",321,85.4,0,36025
"Total: Total includes all data, including data from rows not currently displayed.","BRADLEY,TN",479,57.2,0,47011
"Total: Total includes all data, including data from rows not currently displayed.","TALBOT,MD",234,79.1,0,24041
"Total: Total includes all data, including data from rows not currently displayed.","POLK,MN",413,82.6,0,27119
"Total: Total includes all data, including data from rows not currently displayed.","MENDOCINO,CA",403,83.1,0,06045
"Total: Total includes all data, including data from rows not currently displayed.","CORTLAND,NY",138,79.7,0,36023
"Total: Total includes all data, including data from rows not currently displayed.","CARROLL,GA",443,72.9,0,13045
"Total: Total includes all data, including data from rows not currently displayed.","FREDERICK,MD",102,65.7,0,24021
"Total: Total includes all data, including data from rows not currently displayed.","FRANKLIN,NY",211,74.9,0,36033
"Total: Total includes all data, including data from rows not currently displayed.","YOLO,CA",490,79.8,0,06113
"Total: Total includes all data, including data from rows not currently displayed.","DORCHESTER,MD",352,80.1,0,24019
"Total: Total includes all data, including data from rows not currently displayed.","CROOK,OR",364,69.8,0,41013
"Total: Total includes all data, including data from rows not currently displayed.","CATOOSA,GA",229,59.4,0,13047
"Total: Total includes all data, including data from rows not currently displayed.","MALHEUR,OR",375,80.8,0,41045
"Total: Total includes all data, including data from rows not currently displayed.","PLACER,CA",76,71.1,0,06061
"Total: Total includes all data, including data from rows not currently displayed.","CAROLINE,MD",239,69,0,24011
"Total: Total includes all data, including data from rows not currently displayed.","COLUMBIA,GA",669,60.7,0,13073
"Total: Total includes all data, including data from rows not currently displayed.","ALLEGANY,NY",380,81.8,0,36003
"Total: Total includes all data, including data from rows not currently displayed.","WALKER,GA",304,66.8,0,13295
"Total: Total includes all data, including data from rows not currently displayed.","ELDORADO,CA",23,65.2,0,06017
"Total: Total includes all data, including data from rows not currently displayed.","CASS,MN",265,66.8,0,27021
"Total: Total includes all data, including data from rows not currently displayed.","SANDOVAL,NM",24,50,0,35043
"Total: Total includes all data, including data from rows not currently displayed.","WHITE,GA",278,79.5,0,13311
"Total: Total includes all data, including data from rows not currently displayed.","ORLEANS,NY",134,65.7,0,36073
"Total: Total includes all data, including data from rows not currently displayed.","WARREN,NY",159,54.7,0,36113
"Total: Total includes all data, including data from rows not currently displayed.","MURRAY,GA",238,58.4,0,13213
"Total: Total includes all data, including data from rows not currently displayed.","WALTON,GA",365,66.3,0,13297
"Total: Total includes all data, including data from rows not currently displayed.","JEFFERSON,OR",377,71.4,0,41031
"Total: Total includes all data, including data from rows not currently displayed.","LUMPKIN,GA",217,78.8,0,13187
"Total: Total includes all data, including data from rows not currently displayed.","CECIL,MD",353,64.6,0,24015
"Total: Total includes all data, including data from rows not currently displayed.","GREENE,NY",237,70.9,0,36039
"Total: Total includes all data, including data from rows not currently displayed.","DOUGLAS,MN",153,79.1,0,27041
"Total: Total includes all data, including data from rows not currently displayed.","KINGS,CA",431,76.3,0,06031
"Total: Total includes all data, including data from rows not currently displayed.","NAPA,CA",533,80.5,0,06055
"Total: Total includes all data, including data from rows not currently displayed.","MORRISON,MN",299,69.9,0,27097
"Total: Total includes all data, including data from rows not currently displayed.","STEPHENS,GA",399,77.9,0,13257
"Total: Total includes all data, including data from rows not currently displayed.","CHAVES,NM",151,72.2,0,35005
"Total: Total includes all data, including data from rows not currently displayed.","WASHINGTON,NY",195,56.9,0,36115
"Total: Total includes all data, including data from rows not currently displayed.","COWETA,GA",367,66.8,0,13077
"Total: Total includes all data, including data from rows not currently displayed.","WINONA,MN",243,76.1,0,27169
"Total: Total includes all data, including data from rows not currently displayed.","DOUGLAS,OR",110,58.2,0,41019
"Total: Total includes all data, including data from rows not currently displayed.","MILLELACS,MN",313,71.2,0,27095
"Total: Total includes all data, including data from rows not currently displayed.","ESSEX,NY",80,73.8,0,36031
"Total: Total includes all data, including data from rows not currently displayed.","CARLTON,MN",233,84.1,0,27017
"Total: Total includes all data, including data from rows not currently displayed.","GARRETT,MD",200,56,0,24023
"Total: Total includes all data, including data from rows not currently displayed.","FAYETTE,GA",225,63.1,0,13113
"Total: Total includes all data, including data from rows not currently displayed.","MADISON,NY",78,79.5,0,36053
"Total: Total includes all data, including data from rows not currently displayed.","SCHOHARIE,NY",180,85.6,0,36095
"Total: Total includes all data, including data from rows not currently displayed.","DAWSON,GA",270,71.5,0,13085
"Total: Total includes all data, including data from rows not currently displayed.","HUBBARD,MN",187,73.8,0,27057
"Total: Total includes all data, including data from rows not currently displayed.","TODD,MN",304,76.6,0,27153
